,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type
411,10.560,678.340,30,9927.149,ABCDEE+宋体,10.560,0,char,12,10.560,0,否 ,664.300,True,10.560,238.7922222222222222222222222,502.5933333333333333333333333,164.180,174.740,tbl
412,10.560,692.500,31,9941.189,ABCDEE+宋体,10.560,0,char,12,10.560,0,评级标识所代表的含义 ,678.340,True,10.560,84.504,238.7922222222222222222222222,151.291,161.851,tbl
413,10.560,692.500,31,9941.189,ABCDEE+宋体,10.560,0,char,12,10.560,0,该级别反映了本期债券安全性很高，违约风险很低。 ,678.340,True,10.560,238.7922222222222222222222222,502.5933333333333333333333333,150.140,160.700,tbl
414,10.560,720.220,32,9955.349,ABCDEE+宋体,10.560,0,char,12,10.560,0,与上一次评级结果的对比及对投资者权益的影响（如有） ,692.500,True,10.560,84.504,238.7922222222222222222222222,123.571,147.691,tbl
415,10.560,720.220,32,9962.189,ABCDEE+宋体,10.560,0,char,12,10.560,0,不变且未有影响 ,692.500,True,10.560,238.7922222222222222222222222,502.5933333333333333333333333,129.140,139.700,tbl
416,10.560,747.696,33,9996.385,ABCDEE+宋体,10.560,0,char,12,10.560,0,债券代码 ,733.540,True,10.560,84.504,238.7922222222222222222222222,94.944,105.504,tbl
417,5.280,747.696,33,9996.385,ABCDEE+宋体,10.560,0,char,12,10.560,0,"2180045.IB(银行间债券),152750.SH(上海) ",733.540,True,5.280,238.7922222222222222222222222,502.5933333333333333333333333,96.095,106.655,tbl
418,10.560,761.736,34,10010.545,ABCDEE+宋体,10.560,0,char,12,10.560,0,债券简称 ,747.696,True,10.560,84.504,238.7922222222222222222222222,80.784,91.344,tbl
419,10.560,761.736,34,10010.545,ABCDEE+Calibri,10.560,0,char,12,10.560,0,21开远债 ,747.696,True,5.354,238.7922222222222222222222222,502.5933333333333333333333333,80.784,91.344,tbl
420,4.563,792.186,35,10044.306,ABCDEE+Calibri,9.000,0,char,12,9.000,0,12,783.186,True,4.563,293.090,297.653,49.734,58.734,para
421,9.000,52.869,0,10146.909,ABCDEE+宋体,9.000,0,char,13,9.000,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,True,9.000,170.420,415.990,788.070,797.070,para
422,10.560,86.400,1,10177.009,ABCDEE+宋体,10.560,0,char,13,10.560,0,评级机构 ,72.240,True,10.560,84.504,238.730,756.240,766.800,tbl
423,10.560,86.400,1,10177.009,ABCDEE+宋体,10.560,0,char,13,10.560,0,中证鹏元资信评估股份有限公司 ,72.240,True,10.560,238.730,501.100,756.240,766.800,tbl
424,10.560,100.460,2,10191.189,ABCDEE+宋体,10.560,0,char,13,10.560,0,评级报告出具时间 ,86.400,True,10.560,84.504,238.730,742.060,752.620,tbl
425,10.560,100.460,2,10191.189,ABCDEE+Calibri,10.560,0,char,13,10.560,0,2020年8月7日 ,86.400,True,5.354,238.730,501.100,742.060,753.771,tbl
426,10.560,114.620,3,10205.229,ABCDEE+宋体,10.560,0,char,13,10.560,0,评级结果披露地点 ,100.460,True,10.560,84.504,238.730,728.020,738.580,tbl
427,10.560,114.620,3,10205.229,ABCDEE+宋体,10.560,0,char,13,10.560,0,上海证券交易所、银行间市场 ,100.460,True,10.560,238.730,501.100,728.020,738.580,tbl
428,10.560,128.780,4,10219.389,ABCDEE+宋体,10.560,0,char,13,10.560,0,评级结论（主体） ,114.620,True,10.560,84.504,238.730,713.860,724.420,tbl
429,5.280,128.780,4,10219.389,ABCDEE+宋体,10.560,0,char,13,10.560,0,AA ,114.620,True,5.280,238.730,501.100,713.860,724.420,tbl
430,10.560,142.820,5,10233.549,ABCDEE+宋体,10.560,0,char,13,10.560,0,评级结论（债项） ,128.780,True,10.560,84.504,238.730,699.700,710.260,tbl
431,5.280,142.820,5,10233.549,ABCDEE+宋体,10.560,0,char,13,10.560,0,AA+ ,128.780,True,5.280,238.730,501.100,700.851,711.411,tbl
432,10.560,156.980,6,10247.589,ABCDEE+宋体,10.560,0,char,13,10.560,0,评级展望 ,142.820,True,10.560,84.504,238.730,685.660,696.220,tbl
433,10.560,156.980,6,10247.589,ABCDEE+宋体,10.560,0,char,13,10.560,0,稳定 ,142.820,True,10.560,238.730,501.100,685.660,696.220,tbl
434,10.560,171.140,7,10261.749,ABCDEE+宋体,10.560,0,char,13,10.560,0,是否列入信用观察名单 ,156.980,True,10.560,84.504,238.730,671.500,682.060,tbl
435,10.560,171.140,7,10261.749,ABCDEE+宋体,10.560,0,char,13,10.560,0,否 ,156.980,True,10.560,238.730,501.100,671.500,682.060,tbl
436,10.560,185.180,8,10275.909,ABCDEE+宋体,10.560,0,char,13,10.560,0,评级标识所代表的含义 ,171.140,True,10.560,84.504,238.730,658.491,669.051,tbl
437,10.560,185.180,8,10275.909,ABCDEE+宋体,10.560,0,char,13,10.560,0,该级别反映了本期债券安全性很高，违约风险很低。 ,171.140,True,10.560,238.730,501.100,657.340,667.900,tbl
438,10.560,212.900,9,10289.949,ABCDEE+宋体,10.560,0,char,13,10.560,0,与上一次评级结果的对比及对投资者权益的影响（如有） ,185.180,True,10.560,84.504,238.730,630.771,655.011,tbl
439,10.560,212.900,9,10296.789,ABCDEE+宋体,10.560,0,char,13,10.560,0,不变且未有影响 ,185.180,True,10.560,238.730,501.100,636.460,647.020,tbl
440,10.560,256.869,10,10349.349,ABCDEE+宋体,10.560,0,char,13,10.560,0,（二） 主体评级差异,246.309,True,10.560,89.904,142.460,585.051,595.611,para
441,10.560,276.549,11,10369.029,ABCDEE+宋体,10.560,0,char,13,10.560,0,□适用 √不适用,265.989,True,10.560,89.904,100.464,564.220,574.780,para
442,10.560,296.139,12,10388.619,ABCDEE+宋体,10.560,0,char,13,10.560,0,四、 增信机制及其他偿债保障措施情况,285.579,True,10.560,89.904,100.464,545.781,556.341,para
443,10.560,315.699,13,10408.179,ABCDEE+宋体,10.560,0,char,13,10.560,0,（一）报告期内增信机制及其他偿债保障措施变更情况,305.139,True,10.560,89.904,100.464,525.070,535.630,para
444,10.560,335.379,14,10427.859,ABCDEE+宋体,10.560,0,char,13,10.560,0,□适用 √不适用,324.819,True,10.560,89.904,100.464,505.390,515.950,para
445,10.560,354.939,15,10447.419,ABCDEE+宋体,10.560,0,char,13,10.560,0,（二）截至报告期末增信机制情况,344.379,True,10.560,89.904,100.464,485.830,496.390,para
446,5.354,372.770,16,10465.250,"ABCDEE+Calibri,Bold",10.560,0,char,13,10.560,0,1．保证担保,362.210,True,5.354,89.904,95.258,469.150,479.710,para
447,5.280,399.459,17,10491.939,ABCDEE+宋体,10.560,0,char,13,10.560,0,1）法人或其他组织保证担保,388.899,True,5.280,89.904,95.184,442.461,453.021,para
448,10.560,419.139,18,10511.619,ABCDEE+宋体,10.560,0,char,13,10.560,0,√适用 □不适用,408.579,True,10.560,89.904,100.464,421.630,432.190,para
449,10.560,438.819,19,10531.299,ABCDEE+宋体,10.560,0,char,13,10.560,0,单位：亿元  币种：人民币,428.259,True,10.560,379.390,389.950,403.101,413.661,para
450,10.560,452.499,20,10544.979,ABCDEE+宋体,10.560,0,char,13,10.560,0,债券代码：,441.939,True,10.560,89.904,100.464,389.421,399.981,para
451,5.280,466.059,21,10558.539,ABCDEE+宋体,10.560,0,char,13,10.560,0,"2080237.IB(银行间债券),152556.SH(上海)",455.499,True,5.280,89.904,95.184,374.710,385.270,para
452,10.560,481.990,22,10572.719,ABCDEE+宋体,10.560,0,char,13,10.560,0,债券简称 ,467.930,True,10.560,84.504,231.650,361.681,372.241,tbl
453,10.560,481.990,22,10572.719,ABCDEE+宋体,10.560,0,char,13,10.560,0,20开远债01 ,467.930,True,5.280,231.650,510.940,361.681,372.241,tbl
454,10.560,496.150,23,10586.759,ABCDEE+宋体,10.560,0,char,13,10.560,0,保证人名称 ,481.990,True,10.560,84.504,231.650,347.641,358.201,tbl
455,10.560,496.150,23,10586.759,ABCDEE+宋体,10.560,0,char,13,10.560,0,重庆进出口融资担保有限公司 ,481.990,True,10.560,231.650,510.940,347.641,358.201,tbl
456,10.560,523.870,24,10600.919,ABCDEE+宋体,10.560,0,char,13,10.560,0,保证人是否为发行人控股股东或实际控制人 ,496.150,True,10.560,84.504,231.650,319.801,344.041,tbl
457,10.560,523.870,24,10607.759,ABCDEE+宋体,10.560,0,char,13,10.560,0,否 ,496.150,True,10.560,231.650,510.940,326.641,337.201,tbl
458,10.560,538.030,25,10628.639,ABCDEE+宋体,10.560,0,char,13,10.560,0,报告期末累计对外担保余额 ,523.870,True,10.560,84.504,231.650,305.761,316.321,tbl
459,5.280,538.030,25,10628.639,ABCDEE+宋体,10.560,0,char,13,10.560,0,334.74 ,523.870,True,5.280,231.650,510.940,305.761,316.321,tbl
460,10.560,565.750,26,10642.799,ABCDEE+宋体,10.560,0,char,13,10.560,0,报告期末累计对外担保余额占保证人净资产比例（%） ,538.030,True,10.560,84.504,231.650,276.890,302.161,tbl
461,5.280,565.750,26,10649.639,ABCDEE+宋体,10.560,0,char,13,10.560,0,872.40 ,538.030,True,5.280,231.650,510.940,284.761,295.321,tbl
462,10.560,579.790,27,10670.519,ABCDEE+宋体,10.560,0,char,13,10.560,0,影响保证人资信的重要事项 ,565.750,True,10.560,84.504,231.650,263.881,274.441,tbl
463,10.560,579.790,27,10670.519,ABCDEE+宋体,10.560,0,char,13,10.560,0,无 ,565.750,True,10.560,231.650,510.940,263.881,274.441,tbl
464,10.560,607.630,28,10684.679,ABCDEE+宋体,10.560,0,char,13,10.560,0,保证人的变化情况及对债券持有人利益的影响（如有） ,579.790,True,10.560,84.504,231.650,236.161,260.281,tbl
465,10.560,607.630,28,10691.399,ABCDEE+宋体,10.560,0,char,13,10.560,0,无 ,579.790,True,10.560,231.650,510.940,243.001,253.561,tbl
466,10.560,635.350,29,10712.399,ABCDEE+宋体,10.560,0,char,13,10.560,0,保证担保在报告期内的执行情况 ,607.630,True,10.560,84.504,231.650,208.441,232.561,tbl
467,10.560,635.350,29,10719.119,ABCDEE+宋体,10.560,0,char,13,10.560,0,按约定执行 ,607.630,True,10.560,231.650,510.940,215.281,225.841,tbl
468,10.560,660.479,30,10752.959,ABCDEE+宋体,10.560,0,char,13,10.560,0,单位：亿元  币种：人民币,649.919,True,10.560,379.390,389.950,181.441,192.001,para
469,10.560,674.069,31,10766.549,ABCDEE+宋体,10.560,0,char,13,10.560,0,"债券代码：2180045.IB(银行间债券),152750.SH(上海)",663.509,True,10.560,89.904,100.464,166.700,177.260,para
470,10.560,689.980,32,10780.709,ABCDEE+宋体,10.560,0,char,13,10.560,0,债券简称 ,675.940,True,10.560,84.504,231.650,153.691,164.251,tbl
471,10.560,689.980,32,10780.709,ABCDEE+宋体,10.560,0,char,13,10.560,0,21开远债 ,675.940,True,5.280,231.650,510.940,153.691,164.251,tbl
472,10.560,704.140,33,10794.749,ABCDEE+宋体,10.560,0,char,13,10.560,0,保证人名称 ,689.980,True,10.560,84.504,231.650,139.651,150.211,tbl
473,10.560,704.140,33,10794.749,ABCDEE+宋体,10.560,0,char,13,10.560,0,云南省融资担保有限责任公司 ,689.980,True,10.560,231.650,510.940,139.651,150.211,tbl
474,10.560,731.860,34,10808.909,ABCDEE+宋体,10.560,0,char,13,10.560,0,保证人是否为发行人控股股东或实际控制人 ,704.140,True,10.560,84.504,231.650,111.811,136.051,tbl
475,10.560,731.860,34,10815.749,ABCDEE+宋体,10.560,0,char,13,10.560,0,否 ,704.140,True,10.560,231.650,510.940,118.651,129.211,tbl
476,10.560,746.016,35,10836.625,ABCDEE+宋体,10.560,0,char,13,10.560,0,报告期末累计对外担保余额 ,731.860,True,10.560,84.504,231.650,97.775,108.335,tbl
477,5.280,746.016,35,10836.625,ABCDEE+宋体,10.560,0,char,13,10.560,0,230.20 ,731.860,True,5.280,231.650,510.940,97.775,108.335,tbl
478,10.560,760.056,36,10850.785,ABCDEE+宋体,10.560,0,char,13,10.560,0,报告期末累计对外担保余额,746.016,True,10.560,84.504,231.650,83.615,94.175,tbl
479,5.280,760.056,36,10850.785,ABCDEE+宋体,10.560,0,char,13,10.560,0,630.68 ,746.016,True,5.280,231.650,510.940,83.615,94.175,tbl
480,4.563,792.186,37,10886.226,ABCDEE+Calibri,9.000,0,char,13,9.000,0,13,783.186,True,4.563,293.090,297.653,49.734,58.734,para
481,9.000,52.869,0,10988.829,ABCDEE+宋体,9.000,0,char,14,9.000,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,True,9.000,170.420,415.990,788.070,797.070,para
482,10.560,86.400,1,11018.929,ABCDEE+宋体,10.560,0,char,14,10.560,0,占保证人净资产比例（%） ,72.240,True,10.560,84.504,231.650,756.240,766.800,tbl
483,,86.400,1,,,,,,,,,,72.240,,,231.650,510.940,,,tbl
484,10.560,100.460,2,11033.109,ABCDEE+宋体,10.560,0,char,14,10.560,0,影响保证人资信的重要事项 ,86.400,True,10.560,84.504,231.650,743.211,753.771,tbl
485,10.560,100.460,2,11033.109,ABCDEE+宋体,10.560,0,char,14,10.560,0,无 ,86.400,True,10.560,231.650,510.940,743.211,753.771,tbl
486,10.560,128.180,3,11047.149,ABCDEE+宋体,10.560,0,char,14,10.560,0,保证人的变化情况及对债券持有人利益的影响（如有） ,100.460,True,10.560,84.504,231.650,715.491,739.731,tbl
487,10.560,128.180,3,11053.989,ABCDEE+宋体,10.560,0,char,14,10.560,0,无 ,100.460,True,10.560,231.650,510.940,722.331,732.891,tbl
488,10.560,156.020,4,11074.989,ABCDEE+宋体,10.560,0,char,14,10.560,0,保证担保在报告期内的执行情况 ,128.180,True,10.560,84.504,231.650,687.771,711.891,tbl
489,10.560,156.020,4,11081.709,ABCDEE+宋体,10.560,0,char,14,10.560,0,按约定执行 ,128.180,True,10.560,231.650,510.940,694.611,705.171,tbl
490,5.280,208.149,5,11142.549,ABCDEE+宋体,10.560,0,char,14,10.560,0,2）自然人保证担保,197.589,True,5.280,89.904,95.184,633.771,644.331,para
491,10.560,227.829,6,11162.229,ABCDEE+宋体,10.560,0,char,14,10.560,0,□适用 √不适用,217.269,True,10.560,89.904,100.464,612.940,623.500,para
492,5.354,248.660,7,11183.060,"ABCDEE+Calibri,Bold",10.560,0,char,14,10.560,0,2．抵押或质押担保,238.100,True,5.354,89.904,95.258,593.260,603.820,para
493,10.560,267.189,8,11201.589,ABCDEE+宋体,10.560,0,char,14,10.560,0,□适用 √不适用,256.629,True,10.560,89.904,100.464,573.580,584.140,para
494,5.354,287.930,9,11222.330,"ABCDEE+Calibri,Bold",10.560,0,char,14,10.560,0,3．其他方式增信,277.370,True,5.354,89.904,95.258,553.990,564.550,para
495,10.560,306.459,10,11240.859,ABCDEE+宋体,10.560,0,char,14,10.560,0,□适用 √不适用,295.899,True,10.560,89.904,100.464,534.310,544.870,para
496,10.560,326.019,11,11260.419,ABCDEE+宋体,10.560,0,char,14,10.560,0,（三）截至报告期末其他偿债保障措施情况,315.459,True,10.560,89.904,100.464,514.750,525.310,para
497,10.560,345.699,12,11280.099,ABCDEE+宋体,10.560,0,char,14,10.560,0,□适用 √不适用,335.139,True,10.560,89.904,100.464,495.070,505.630,para
498,10.560,365.259,13,11299.659,ABCDEE+宋体,10.560,0,char,14,10.560,0,五、 偿债计划,354.699,True,10.560,89.904,100.464,476.661,487.221,para
499,10.560,384.819,14,11319.219,ABCDEE+宋体,10.560,0,char,14,10.560,0,（一）偿债计划变更情况,374.259,True,10.560,89.904,100.464,455.950,466.510,para
500,10.560,404.499,15,11338.899,ABCDEE+宋体,10.560,0,char,14,10.560,0,□适用 √不适用,393.939,True,10.560,89.904,100.464,436.270,446.830,para
501,10.560,424.059,16,11358.459,ABCDEE+宋体,10.560,0,char,14,10.560,0,（二）截至报告期末偿债计划情况,413.499,True,10.560,89.904,100.464,416.710,427.270,para
502,10.560,443.739,17,11378.139,ABCDEE+宋体,10.560,0,char,14,10.560,0,√适用 □不适用,433.179,True,10.560,89.904,100.464,397.030,407.590,para
503,10.560,463.299,18,11397.699,ABCDEE+宋体,10.560,0,char,14,10.560,0,"债券代码：2080237.IB(银行间债券),152556.SH(上海)",452.739,True,10.560,89.904,100.464,377.470,388.030,para
504,10.560,479.230,19,11411.879,ABCDEE+宋体,10.560,0,char,14,10.560,0,债券简称 ,465.170,True,10.560,84.504,231.650,364.441,375.001,tbl
505,10.560,479.230,19,11411.879,ABCDEE+宋体,10.560,0,char,14,10.560,0,20开远债01 ,465.170,True,5.280,231.650,510.940,364.441,375.001,tbl
506,10.560,534.310,20,11446.439,ABCDEE+宋体,10.560,0,char,14,10.560,0,偿债计划概述 ,479.230,True,10.560,84.504,231.650,329.881,340.441,tbl
507,10.560,534.310,20,11426.039,ABCDEE+宋体,10.560,0,char,14,10.560,0,本期债券起息日为2020年9月22日，债券利息将于起息日之后在存续期内每年付息 1次，在本期债券存续期第 3年至第 7年，每年分别偿还的本金为本期债券发行总额的 20%。截至本报告出具日，尚未到兑付日。 ,479.230,True,5.280,231.650,510.940,309.481,360.841,tbl
508,10.560,562.030,21,11480.999,ABCDEE+宋体,10.560,0,char,14,10.560,0,偿债计划的变化情况对债券持有人利益的影响（如有） ,534.310,True,10.560,84.504,231.650,281.761,305.881,tbl
509,10.560,562.030,21,11487.719,ABCDEE+宋体,10.560,0,char,14,10.560,0,无 ,534.310,True,10.560,231.650,510.940,288.601,299.161,tbl
510,10.560,589.750,22,11508.719,ABCDEE+宋体,10.560,0,char,14,10.560,0,报告期内是否按募集说明书相关承诺执行 ,562.030,True,10.560,84.504,231.650,254.041,278.161,tbl
511,10.560,589.750,22,11515.559,ABCDEE+宋体,10.560,0,char,14,10.560,0,是 ,562.030,True,10.560,231.650,510.940,260.761,271.321,tbl
512,10.560,614.879,23,11549.279,ABCDEE+宋体,10.560,0,char,14,10.560,0,"债券代码：2180045.IB(银行间债券),152750.SH(上海)",604.319,True,10.560,89.904,100.464,225.890,236.450,para
513,10.560,630.790,24,11563.319,ABCDEE+宋体,10.560,0,char,14,10.560,0,债券简称 ,616.630,True,10.560,84.504,231.650,213.001,223.561,tbl
514,10.560,630.790,24,11563.319,ABCDEE+宋体,10.560,0,char,14,10.560,0,21开远债 ,616.630,True,5.280,231.650,510.940,213.001,223.561,tbl
515,10.560,685.780,25,11597.909,ABCDEE+宋体,10.560,0,char,14,10.560,0,偿债计划概述 ,630.790,True,10.560,84.504,231.650,178.411,188.971,tbl
516,10.560,685.780,25,11577.479,ABCDEE+宋体,10.560,0,char,14,10.560,0,本期债券起息日为2021年3月8日，债券利息将于起息日之后在存续期内每年付息 1次，在本期债券存续期第 3至第 7年，每年分别偿还的本金为本期债券发行总额的 20%。截至本报告出具日，尚未到兑付日。 ,630.790,True,5.280,231.650,510.940,158.011,209.401,tbl
517,10.560,713.500,26,11632.469,ABCDEE+宋体,10.560,0,char,14,10.560,0,偿债计划的变化情况对债券持有人利益的影响（如有） ,685.780,True,10.560,84.504,231.650,130.171,154.411,tbl
518,10.560,713.500,26,11639.309,ABCDEE+宋体,10.560,0,char,14,10.560,0,无 ,685.780,True,10.560,231.650,510.940,137.011,147.571,tbl
519,10.560,741.220,27,11660.189,ABCDEE+宋体,10.560,0,char,14,10.560,0,报告期内是否按募集说明书相关承诺执行 ,713.500,True,10.560,84.504,231.650,102.451,126.691,tbl
520,10.560,741.220,27,11667.029,ABCDEE+宋体,10.560,0,char,14,10.560,0,是 ,713.500,True,10.560,231.650,510.940,109.291,119.851,tbl
521,4.563,792.186,28,11728.146,ABCDEE+Calibri,9.000,0,char,14,9.000,0,14,783.186,True,4.563,293.090,297.653,49.734,58.734,para
522,9.000,52.869,0,11830.749,ABCDEE+宋体,9.000,0,char,15,9.000,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,True,9.000,170.420,415.990,788.070,797.070,para
523,10.560,84.049,1,11860.369,ABCDEE+宋体,10.560,0,char,15,10.560,0,六、 专项偿债账户设置情况,73.489,True,10.560,89.904,100.464,757.871,768.431,para
524,10.560,103.629,2,11879.949,ABCDEE+宋体,10.560,0,char,15,10.560,0,√适用 □不适用,93.069,True,10.560,89.904,100.464,737.140,747.700,para
525,10.560,123.309,3,11899.629,ABCDEE+宋体,10.560,0,char,15,10.560,0,"债券代码：2080237.IB(银行间债券),152556.SH(上海)",112.749,True,10.560,89.904,100.464,718.611,729.171,para
526,10.560,139.220,4,11913.789,ABCDEE+宋体,10.560,0,char,15,10.560,0,债券简称 ,125.060,True,10.560,84.504,231.650,704.451,715.011,tbl
527,10.560,139.220,4,11913.789,ABCDEE+宋体,10.560,0,char,15,10.560,0,20开远债01 ,125.060,True,5.280,231.650,510.940,704.451,715.011,tbl
528,10.560,153.380,5,11927.829,ABCDEE+宋体,10.560,0,char,15,10.560,0,账户资金的提取情况 ,139.220,True,10.560,84.504,231.650,690.411,700.971,tbl
