,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,type,upright,width,x0,x1,y0,y1,is_para,xiuzheng
2076,10.56,470.33,15,29067.89,ABCDEE+Calibri,10.56,0,char,35,10.56,0,1.归属于母公司股东的净利润（净亏损以“-”号填列） ,438.53,tbl,TRUE,5.354,84.624,273.65,373.15,399.31,,
2077,5.354,470.33,15,29067.65,ABCDEE+Calibri,10.56,0,char,35,10.56,0,"118,523,167.20",438.53,tbl,TRUE,5.354,273.65,392.11,388.99,399.55,,
2078,5.354,470.33,15,29067.65,ABCDEE+Calibri,10.56,0,char,35,10.56,0,"104,508,928.98",438.53,tbl,TRUE,5.354,392.11,510.82,388.99,399.55,,
2079,10.56,502.03,16,29099.59,ABCDEE+Calibri,10.56,0,char,35,10.56,0,2.少数股东损益（净亏损以“-”号填列） ,470.33,tbl,TRUE,5.354,84.624,273.65,341.45,367.61,,
2080,5.354,502.03,16,29099.35,ABCDEE+Calibri,10.56,0,char,35,10.56,0,"685,303.55",470.33,tbl,TRUE,5.354,273.65,392.11,357.29,367.85,,
2081,5.354,502.03,16,29099.35,ABCDEE+Calibri,10.56,0,char,35,10.56,0,"842,003.21",470.33,tbl,TRUE,5.354,392.11,510.82,357.29,367.85,,
2082,10.56,518.11,17,29130.119,ABCDEE+宋体,10.56,0,char,35,10.56,0,六、其他综合收益的税后净额 ,502.03,tbl,TRUE,10.56,84.624,273.65,325.37,335.93,,
2083,2.387,518.11,17,29131.03,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,502.03,tbl,TRUE,2.387,273.65,392.11,325.61,336.17,,
2084,2.387,518.11,17,29131.03,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,502.03,tbl,TRUE,2.387,392.11,510.82,325.61,336.17,,
2085,10.56,549.79,18,29146.199,ABCDEE+宋体,10.56,0,char,35,10.56,0,（一）归属母公司所有者的其他综合收益的税后净额 ,518.11,tbl,TRUE,10.56,84.624,273.65,293.69,321.001,,
2086,2.387,549.79,18,29147.11,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,518.11,tbl,TRUE,2.387,273.65,392.11,309.53,320.09,,
2087,2.387,549.79,18,29147.11,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,518.11,tbl,TRUE,2.387,392.11,510.82,309.53,320.09,,
2088,10.56,581.47,19,29179.03,ABCDEE+Calibri,10.56,0,char,35,10.56,0,1．不能重分类进损益的其他综合收益 ,549.79,tbl,TRUE,5.354,84.624,273.65,262.01,288.17,,
2089,2.387,581.47,19,29178.79,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,549.79,tbl,TRUE,2.387,273.65,392.11,277.85,288.41,,
2090,2.387,581.47,19,29178.79,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,549.79,tbl,TRUE,2.387,392.11,510.82,277.85,288.41,,
2091,10.56,597.55,20,29209.559,ABCDEE+宋体,10.56,0,char,35,10.56,0,（1）重新计量设定受益计划变动额 ,581.47,tbl,TRUE,10.56,84.624,273.65,245.93,256.49,,
2092,2.387,597.55,20,29210.47,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,581.47,tbl,TRUE,2.387,273.65,392.11,246.17,256.73,,
2093,2.387,597.55,20,29210.47,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,581.47,tbl,TRUE,2.387,392.11,510.82,246.17,256.73,,
2094,10.56,629.35,21,29225.759,ABCDEE+宋体,10.56,0,char,35,10.56,0,（2）权益法下不能转损益的其他综合收益 ,597.55,tbl,TRUE,10.56,84.624,273.65,214.13,240.29,,
2095,2.387,629.35,21,29226.67,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,597.55,tbl,TRUE,2.387,273.65,392.11,229.97,240.53,,
2096,2.387,629.35,21,29226.67,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,597.55,tbl,TRUE,2.387,392.11,510.82,229.97,240.53,,
2097,10.56,661.06,22,29257.439,ABCDEE+宋体,10.56,0,char,35,10.56,0,（3）其他权益工具投资公允价值变动 ,629.35,tbl,TRUE,10.56,84.624,273.65,182.45,208.61,,
2098,2.387,661.06,22,29258.35,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,629.35,tbl,TRUE,2.387,273.65,392.11,198.29,208.85,,
2099,2.387,661.06,22,29258.35,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,629.35,tbl,TRUE,2.387,392.11,510.82,198.29,208.85,,
2100,10.56,692.74,23,29289.149,ABCDEE+宋体,10.56,0,char,35,10.56,0,（4）企业自身信用风险公允价值变动 ,661.06,tbl,TRUE,10.56,84.624,273.65,150.74,176.9,,
2101,2.387,692.74,23,29290.06,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,661.06,tbl,TRUE,2.387,273.65,392.11,166.58,177.14,,
2102,2.387,692.74,23,29290.06,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,661.06,tbl,TRUE,2.387,392.11,510.82,166.58,177.14,,
2103,10.56,724.42,24,29321.98,ABCDEE+Calibri,10.56,0,char,35,10.56,0,2．将重分类进损益的其他综合收益 ,692.74,tbl,TRUE,5.354,84.624,273.65,119.06,145.22,,
2104,2.387,724.42,24,29321.74,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,692.74,tbl,TRUE,2.387,273.65,392.11,134.9,145.46,,
2105,2.387,724.42,24,29321.74,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,692.74,tbl,TRUE,2.387,392.11,510.82,134.9,145.46,,
2106,10.56,756.096,25,29352.509,ABCDEE+宋体,10.56,0,char,35,10.56,0,（1）权益法下可转损益的其他综合收益 ,724.42,tbl,TRUE,10.56,84.624,273.65,87.384,113.54,,
2107,2.387,756.096,25,29353.42,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,724.42,tbl,TRUE,2.387,273.65,392.11,103.22,113.78,,
2108,2.387,756.096,25,29353.42,ABCDEE+Calibri,10.56,0,char,35,10.56,0, ,724.42,tbl,TRUE,2.387,392.11,510.82,103.22,113.78,,
2109,10.56,88.32,0,29542.249,ABCDEE+宋体,10.56,0,char,36,10.56,0,（2）其他债权投资公允价值变动 ,72.24,tbl,TRUE,10.56,84.624,273.65,755.16,765.72,,
2110,2.387,88.32,0,29543.16,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,72.24,tbl,TRUE,2.387,273.65,392.11,755.4,765.96,,
2111,2.387,88.32,0,29543.16,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,72.24,tbl,TRUE,2.387,392.11,510.82,755.4,765.96,,
2112,10.56,120.02,1,29558.349,ABCDEE+宋体,10.56,0,char,36,10.56,0,（3）可供出售金融资产公允价值变动损益 ,88.32,tbl,TRUE,10.56,84.624,273.65,723.46,749.62,,
2113,2.387,120.02,1,29559.26,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,88.32,tbl,TRUE,2.387,273.65,392.11,739.3,749.86,,
2114,2.387,120.02,1,29559.26,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,88.32,tbl,TRUE,2.387,392.11,510.82,739.3,749.86,,
2115,10.56,151.7,2,29590.029,ABCDEE+宋体,10.56,0,char,36,10.56,0,（4）金融资产重分类计入其他综合收益的金额 ,120.02,tbl,TRUE,10.56,84.624,273.65,691.78,717.94,,
2116,2.387,151.7,2,29590.94,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,120.02,tbl,TRUE,2.387,273.65,392.11,707.62,718.18,,
2117,2.387,151.7,2,29590.94,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,120.02,tbl,TRUE,2.387,392.11,510.82,707.62,718.18,,
2118,10.56,183.5,3,29621.829,ABCDEE+宋体,10.56,0,char,36,10.56,0,（5）持有至到期投资重分类为可供出售金融资产损益 ,151.7,tbl,TRUE,10.56,84.624,273.65,659.98,686.14,,
2119,2.387,183.5,3,29622.74,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,151.7,tbl,TRUE,2.387,273.65,392.11,675.82,686.38,,
2120,2.387,183.5,3,29622.74,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,151.7,tbl,TRUE,2.387,392.11,510.82,675.82,686.38,,
2121,10.56,199.58,4,29653.509,ABCDEE+宋体,10.56,0,char,36,10.56,0,（6）其他债权投资信用减值准备 ,183.5,tbl,TRUE,10.56,84.624,273.65,643.9,654.46,,
2122,2.387,199.58,4,29654.42,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,183.5,tbl,TRUE,2.387,273.65,392.11,644.14,654.7,,
2123,2.387,199.58,4,29654.42,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,183.5,tbl,TRUE,2.387,392.11,510.82,644.14,654.7,,
2124,10.56,231.26,5,29669.589,ABCDEE+宋体,10.56,0,char,36,10.56,0,（7）现金流量套期储备（现金流量套期损益的有效部分） ,199.58,tbl,TRUE,10.56,84.624,273.65,612.22,638.38,,
2125,2.387,231.26,5,29670.5,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,199.58,tbl,TRUE,2.387,273.65,392.11,628.06,638.62,,
2126,2.387,231.26,5,29670.5,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,199.58,tbl,TRUE,2.387,392.11,510.82,628.06,638.62,,
2127,10.56,247.34,6,29701.269,ABCDEE+宋体,10.56,0,char,36,10.56,0,（8）外币财务报表折算差额 ,231.26,tbl,TRUE,10.56,84.624,273.65,596.14,606.7,,
2128,2.387,247.34,6,29702.18,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,231.26,tbl,TRUE,2.387,273.65,392.11,596.38,606.94,,
2129,2.387,247.34,6,29702.18,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,231.26,tbl,TRUE,2.387,392.11,510.82,596.38,606.94,,
2130,10.56,263.42,7,29717.349,ABCDEE+宋体,10.56,0,char,36,10.56,0,（9）其他 ,247.34,tbl,TRUE,10.56,84.624,273.65,580.06,590.62,,
2131,2.387,263.42,7,29718.26,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,247.34,tbl,TRUE,2.387,273.65,392.11,580.3,590.86,,
2132,2.387,263.42,7,29718.26,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,247.34,tbl,TRUE,2.387,392.11,510.82,580.3,590.86,,
2133,10.56,295.13,8,29733.429,ABCDEE+宋体,10.56,0,char,36,10.56,0,（二）归属于少数股东的其他综合收益的税后净额 ,263.42,tbl,TRUE,10.56,84.624,273.65,548.35,575.691,,
2134,2.387,295.13,8,29734.34,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,263.42,tbl,TRUE,2.387,273.65,392.11,564.22,574.78,,
2135,2.387,295.13,8,29734.34,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,263.42,tbl,TRUE,2.387,392.11,510.82,564.22,574.78,,
2136,10.56,311.33,9,29765.259,ABCDEE+宋体,10.56,0,char,36,10.56,0,七、综合收益总额 ,295.13,tbl,TRUE,10.56,84.624,273.65,532.15,542.71,,
2137,5.354,311.33,9,29766.17,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"119,208,470.75",295.13,tbl,TRUE,5.354,273.65,392.11,532.39,542.95,,
2138,5.354,311.33,9,29766.17,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"105,350,932.19",295.13,tbl,TRUE,5.354,392.11,510.82,532.39,542.95,,
2139,10.56,343.01,10,29781.339,ABCDEE+宋体,10.56,0,char,36,10.56,0,（一）归属于母公司所有者的综合收益总额 ,311.33,tbl,TRUE,10.56,84.624,273.65,500.47,527.781,,
2140,5.354,343.01,10,29782.25,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"118,523,167.20",311.33,tbl,TRUE,5.354,273.65,392.11,516.31,526.87,,
2141,5.354,343.01,10,29782.25,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"104,508,928.98",311.33,tbl,TRUE,5.354,392.11,510.82,516.31,526.87,,
2142,10.56,374.69,11,29813.019,ABCDEE+宋体,10.56,0,char,36,10.56,0,（二）归属于少数股东的综合收益总额 ,343.01,tbl,TRUE,10.56,84.624,273.65,468.79,496.101,,
2143,5.354,374.69,11,29813.93,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"685,303.55",343.01,tbl,TRUE,5.354,273.65,392.11,484.63,495.19,,
2144,5.354,374.69,11,29813.93,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"842,003.21",343.01,tbl,TRUE,5.354,392.11,510.82,484.63,495.19,,
2145,10.56,390.77,12,29844.699,ABCDEE+宋体,10.56,0,char,36,10.56,0,八、每股收益： ,374.69,tbl,TRUE,10.56,84.624,273.65,452.71,463.27,,
2146,2.387,390.77,12,29845.61,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,374.69,tbl,TRUE,2.387,273.65,392.11,452.95,463.51,,
2147,2.387,390.77,12,29845.61,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,374.69,tbl,TRUE,2.387,392.11,510.82,452.95,463.51,,
2148,10.56,406.85,13,29860.779,ABCDEE+宋体,10.56,0,char,36,10.56,0,（一）基本每股收益(元/股) ,390.77,tbl,TRUE,10.56,84.624,273.65,436.63,447.19,,
2149,2.387,406.85,13,29861.69,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,390.77,tbl,TRUE,2.387,273.65,392.11,436.87,447.43,,
2150,2.387,406.85,13,29861.69,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,390.77,tbl,TRUE,2.387,392.11,510.82,436.87,447.43,,
2151,10.56,423.05,14,29876.859,ABCDEE+宋体,10.56,0,char,36,10.56,0,（二）稀释每股收益(元/股) ,406.85,tbl,TRUE,10.56,84.624,273.65,420.55,431.11,,
2152,2.387,423.05,14,29877.77,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,406.85,tbl,TRUE,2.387,273.65,392.11,420.79,431.35,,
2153,2.387,423.05,14,29877.77,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,406.85,tbl,TRUE,2.387,392.11,510.82,420.79,431.35,,
2154,10.56,452.019,15,29908.659,ABCDEE+宋体,10.56,0,char,36,10.56,0,"本期发生同一控制下企业合并的，被合并方在合并前实现的净利润为：0 元,上期被合并方",441.459,para,TRUE,10.56,90.024,439.27,388.75,399.31,1,
2155,10.56,467.619,16,29924.259,ABCDEE+宋体,10.56,0,char,36,10.56,0,实现的净利润为：0 元。,457.059,para,TRUE,10.56,90.024,195.26,373.15,383.71,0,
2156,10.56,483.239,17,29939.879,ABCDEE+宋体,10.56,0,char,36,10.56,0,法定代表人：普金 主管会计工作负责人：王兵 会计机构负责人：任颖秋,472.679,para,TRUE,10.56,90.024,321.17,357.53,368.09,0,
2157,10.56,514.439,18,29971.079,ABCDEE+宋体,10.56,0,char,36,10.56,0,母公司利润表,503.879,para,TRUE,10.56,266.09,276.65,326.33,336.89,0,
2158,5.354,530.039,19,29986.679,ABCDEE+Calibri,10.56,0,char,36,10.56,0,2020年1—12月,519.479,para,TRUE,5.354,259.85,335.57,310.73,322.441,0,
2159,2.387,544.559,20,30001.199,ABCDEE+Calibri,10.56,0,char,36,10.56,0,单位:元  币种:人民币,533.999,para,TRUE,2.387,405.31,460.75,296.21,306.77,0,
2160,10.56,562.39,21,30016.319,ABCDEE+宋体,10.56,0,char,36,10.56,0,项目 ,546.31,tbl,TRUE,10.56,84.624,273.65,281.09,291.65,,
2161,10.56,562.39,21,30016.319,"ABCDEE+Calibri,Bold",10.56,0,char,36,10.56,0,2020年度 ,546.31,tbl,TRUE,5.354,273.65,392.11,281.09,291.65,,
2162,10.56,562.39,21,30016.319,"ABCDEE+Calibri,Bold",10.56,0,char,36,10.56,0,2019年度 ,546.31,tbl,TRUE,5.354,392.11,510.82,281.09,291.65,,
2163,10.56,578.47,22,30032.399,ABCDEE+宋体,10.56,0,char,36,10.56,0,一、营业收入 ,562.39,tbl,TRUE,10.56,84.624,273.65,265.01,275.57,,
2164,5.354,578.47,22,30033.31,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"661,983,882.87",562.39,tbl,TRUE,5.354,273.65,392.11,265.25,275.81,,
2165,5.354,578.47,22,30033.31,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"636,706,824.55",562.39,tbl,TRUE,5.354,392.11,510.82,265.25,275.81,,
2166,10.56,594.67,23,30048.599,ABCDEE+宋体,10.56,0,char,36,10.56,0,减：营业成本 ,578.47,tbl,TRUE,10.56,84.624,273.65,248.81,259.37,,
2167,5.354,594.67,23,30049.51,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"545,587,688.25",578.47,tbl,TRUE,5.354,273.65,392.11,249.05,259.61,,
2168,5.354,594.67,23,30049.51,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"524,446,712.33",578.47,tbl,TRUE,5.354,392.11,510.82,249.05,259.61,,
2169,10.56,610.75,24,30064.679,ABCDEE+宋体,10.56,0,char,36,10.56,0,税金及附加 ,594.67,tbl,TRUE,10.56,84.624,273.65,232.73,243.29,,
2170,5.354,610.75,24,30065.59,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"4,331,576.35",594.67,tbl,TRUE,5.354,273.65,392.11,232.97,243.53,,
2171,5.354,610.75,24,30065.59,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"2,291,502.05",594.67,tbl,TRUE,5.354,392.11,510.82,232.97,243.53,,
2172,10.56,626.83,25,30080.759,ABCDEE+宋体,10.56,0,char,36,10.56,0,销售费用 ,610.75,tbl,TRUE,10.56,84.624,273.65,216.65,227.21,,
2173,5.354,626.83,25,30081.67,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"10,000.00",610.75,tbl,TRUE,5.354,273.65,392.11,216.89,227.45,,
2174,2.387,626.83,25,30081.67,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,610.75,tbl,TRUE,2.387,392.11,510.82,216.89,227.45,,
2175,10.56,642.91,26,30096.839,ABCDEE+宋体,10.56,0,char,36,10.56,0,管理费用 ,626.83,tbl,TRUE,10.56,84.624,273.65,200.57,211.13,,
2176,5.354,642.91,26,30097.75,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"4,643,376.71",626.83,tbl,TRUE,5.354,273.65,392.11,200.81,211.37,,
2177,5.354,642.91,26,30097.75,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"4,371,124.40",626.83,tbl,TRUE,5.354,392.11,510.82,200.81,211.37,,
2178,10.56,658.99,27,30112.919,ABCDEE+宋体,10.56,0,char,36,10.56,0,研发费用 ,642.91,tbl,TRUE,10.56,84.624,273.65,184.49,195.05,,
2179,2.387,658.99,27,30113.83,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,642.91,tbl,TRUE,2.387,273.65,392.11,184.73,195.29,,
2180,2.387,658.99,27,30113.83,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,642.91,tbl,TRUE,2.387,392.11,510.82,184.73,195.29,,
2181,10.56,675.1,28,30129.029,ABCDEE+宋体,10.56,0,char,36,10.56,0,财务费用 ,658.99,tbl,TRUE,10.56,84.624,273.65,168.38,178.94,,
2182,5.354,675.1,28,30129.94,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"4,935,141.99",658.99,tbl,TRUE,5.354,273.65,392.11,168.62,179.18,,
2183,5.354,675.1,28,30129.94,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"17,560,172.02",658.99,tbl,TRUE,5.354,392.11,510.82,168.62,179.18,,
2184,10.56,691.3,29,30145.229,ABCDEE+宋体,10.56,0,char,36,10.56,0,其中：利息费用 ,675.1,tbl,TRUE,10.56,84.624,273.65,152.18,162.74,,
2185,2.387,691.3,29,30146.14,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,675.1,tbl,TRUE,2.387,273.65,392.11,152.42,162.98,,
2186,2.387,691.3,29,30146.14,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,675.1,tbl,TRUE,2.387,392.11,510.82,152.42,162.98,,
2187,10.56,707.38,30,30161.309,ABCDEE+宋体,10.56,0,char,36,10.56,0,利息收入 ,691.3,tbl,TRUE,10.56,84.624,273.65,136.1,146.66,,
2188,2.387,707.38,30,30162.22,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,691.3,tbl,TRUE,2.387,273.65,392.11,136.34,146.9,,
2189,2.387,707.38,30,30162.22,ABCDEE+Calibri,10.56,0,char,36,10.56,0, ,691.3,tbl,TRUE,2.387,392.11,510.82,136.34,146.9,,
2190,10.56,723.46,31,30177.389,ABCDEE+宋体,10.56,0,char,36,10.56,0,加：其他收益 ,707.38,tbl,TRUE,10.56,84.624,273.65,120.02,130.58,,
2191,5.354,723.46,31,30178.3,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"5,569,420.89",707.38,tbl,TRUE,5.354,273.65,392.11,120.26,130.82,,
2192,5.354,723.46,31,30178.3,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"296,215.76",707.38,tbl,TRUE,5.354,392.11,510.82,120.26,130.82,,
2193,10.56,755.136,32,30193.469,ABCDEE+宋体,10.56,0,char,36,10.56,0,投资收益（损失以“－”号填列） ,723.46,tbl,TRUE,10.56,84.624,273.65,88.344,115.651,,
2194,5.354,755.136,32,30194.38,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"5,456.95",723.46,tbl,TRUE,5.354,273.65,392.11,104.18,114.74,,
2195,5.354,755.136,32,30194.38,ABCDEE+Calibri,10.56,0,char,36,10.56,0,"3,090.62",723.46,tbl,TRUE,5.354,392.11,510.82,104.18,114.74,,
2196,10.56,103.94,0,30384.169,ABCDEE+宋体,10.56,0,char,37,10.56,0,其中：对联营企业和合营企业的投资收益 ,72.24,tbl,TRUE,10.56,84.624,273.65,739.54,766.871,,
2197,2.387,103.94,0,30385.08,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,72.24,tbl,TRUE,2.387,273.65,392.11,755.4,765.96,,
2198,2.387,103.94,0,30385.08,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,72.24,tbl,TRUE,2.387,392.11,510.82,755.4,765.96,,
2199,10.56,135.62,1,30415.869,ABCDEE+宋体,10.56,0,char,37,10.56,0,以摊余成本计量的金融资产终止确认收益 ,103.94,tbl,TRUE,10.56,84.624,273.65,707.86,735.171,,
2200,2.387,135.62,1,30416.78,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,103.94,tbl,TRUE,2.387,273.65,392.11,723.7,734.26,,
2201,2.387,135.62,1,30416.78,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,103.94,tbl,TRUE,2.387,392.11,510.82,723.7,734.26,,
2202,10.56,167.3,2,30447.549,ABCDEE+宋体,10.56,0,char,37,10.56,0,净敞口套期收益（损失以“-”号填列） ,135.62,tbl,TRUE,10.56,84.624,273.65,676.18,702.34,,
2203,2.387,167.3,2,30448.46,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,135.62,tbl,TRUE,2.387,273.65,392.11,692.02,702.58,,
2204,2.387,167.3,2,30448.46,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,135.62,tbl,TRUE,2.387,392.11,510.82,692.02,702.58,,
2205,10.56,199.1,3,30479.349,ABCDEE+宋体,10.56,0,char,37,10.56,0,公允价值变动收益（损失以“－”号填列） ,167.3,tbl,TRUE,10.56,84.624,273.65,644.38,671.691,,
2206,2.387,199.1,3,30480.26,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,167.3,tbl,TRUE,2.387,273.65,392.11,660.22,670.78,,
2207,2.387,199.1,3,30480.26,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,167.3,tbl,TRUE,2.387,392.11,510.82,660.22,670.78,,
2208,10.56,230.78,4,30511.029,ABCDEE+宋体,10.56,0,char,37,10.56,0,信用减值损失（损失以“-”号填列） ,199.1,tbl,TRUE,10.56,84.624,273.65,612.7,638.86,,
2209,2.387,230.78,4,30511.94,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,199.1,tbl,TRUE,2.387,273.65,392.11,628.54,639.1,,
2210,2.387,230.78,4,30511.94,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,199.1,tbl,TRUE,2.387,392.11,510.82,628.54,639.1,,
2211,10.56,262.46,5,30542.709,ABCDEE+宋体,10.56,0,char,37,10.56,0,资产减值损失（损失以“-”号填列） ,230.78,tbl,TRUE,10.56,84.624,273.65,581.02,607.18,,
2212,5.354,262.46,5,30543.62,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"5,139,728.82",230.78,tbl,TRUE,5.354,273.65,392.11,596.86,607.42,,
2213,3.231,262.46,5,30543.62,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"-5,139,728.82",230.78,tbl,TRUE,3.231,392.11,510.82,596.86,607.42,,
2214,10.56,294.17,6,30574.389,ABCDEE+宋体,10.56,0,char,37,10.56,0,资产处置收益（损失以“－”号填列） ,262.46,tbl,TRUE,10.56,84.624,273.65,549.31,576.651,,
2215,2.387,294.17,6,30575.3,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,262.46,tbl,TRUE,2.387,273.65,392.11,565.18,575.74,,
2216,2.387,294.17,6,30575.3,ABCDEE+Calibri,10.56,0,char,37,10.56,0, ,262.46,tbl,TRUE,2.387,392.11,510.82,565.18,575.74,,
2217,10.56,310.25,7,30606.099,ABCDEE+宋体,10.56,0,char,37,10.56,0,二、营业利润（亏损以“－”号填列） ,294.17,tbl,TRUE,10.56,84.624,273.65,533.23,543.79,,
2218,5.354,310.25,7,30607.01,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"113,190,706.23",294.17,tbl,TRUE,5.354,273.65,392.11,533.47,544.03,,
2219,5.354,310.25,7,30607.01,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"83,196,891.31",294.17,tbl,TRUE,5.354,392.11,510.82,533.47,544.03,,
2220,10.56,326.33,8,30622.179,ABCDEE+宋体,10.56,0,char,37,10.56,0,加：营业外收入 ,310.25,tbl,TRUE,10.56,84.624,273.65,517.15,527.71,,
2221,5.354,326.33,8,30623.09,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"19,775.44",310.25,tbl,TRUE,5.354,273.65,392.11,517.39,527.95,,
2222,5.354,326.33,8,30623.09,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"7,271.04",310.25,tbl,TRUE,5.354,392.11,510.82,517.39,527.95,,
2223,10.56,342.53,9,30638.379,ABCDEE+宋体,10.56,0,char,37,10.56,0,减：营业外支出 ,326.33,tbl,TRUE,10.56,84.624,273.65,500.95,511.51,,
2224,5.354,342.53,9,30639.29,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"592,397.97",326.33,tbl,TRUE,5.354,273.65,392.11,501.19,511.75,,
2225,5.354,342.53,9,30639.29,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"9,000.00",326.33,tbl,TRUE,5.354,392.11,510.82,501.19,511.75,,
2226,10.56,374.21,10,30654.459,ABCDEE+宋体,10.56,0,char,37,10.56,0,三、利润总额（亏损总额以“－”号填列） ,342.53,tbl,TRUE,10.56,84.624,273.65,469.27,496.581,,
2227,5.354,374.21,10,30655.37,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"112,618,083.70",342.53,tbl,TRUE,5.354,273.65,392.11,485.11,495.67,,
2228,5.354,374.21,10,30655.37,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"83,195,162.35",342.53,tbl,TRUE,5.354,392.11,510.82,485.11,495.67,,
2229,10.56,390.29,11,30686.139,ABCDEE+宋体,10.56,0,char,37,10.56,0,减：所得税费用 ,374.21,tbl,TRUE,10.56,84.624,273.65,453.19,463.75,,
2230,5.354,390.29,11,30687.05,ABCDEE+Calibri,10.56,0,char,37,10.56,0,"27,018,198.21",374.21,tbl,TRUE,5.354,273.65,392.11,453.43,463.99,,
